Date,UAL_Open,UAL_High,UAL_Low,UAL_Close,UAL_AdjClose,UAL_Volume,SAVE_Open,SAVE_High,SAVE_Low,SAVE_Close,SAVE_AdjClose,SAVE_Volume,AAL_Open,AAL_High,AAL_Low,AAL_Close,AAL_AdjClose,AAL_Volume,DAL_Open,DAL_High,DAL_Low,DAL_Close,DAL_AdjClose,DAL_Volume,LUV_Open,LUV_High,LUV_Low,LUV_Close,LUV_AdjClose,LUV_Volume,JBLU_Open,JBLU_High,JBLU_Low,JBLU_Close,JBLU_AdjClose,JBLU_Volume,UALSocialMedia,SAVESoicalMedia,AALSocialMedia,DALSocialMedia,LUVSocialMedia,JBLUSocialMedia
7/25/16,47.520000,48.110001,46.730000,46.889999,46.889999,17133800,43.610001,45.389999,42.439999,42.750000,42.750000,7584200,36.349998,36.740002,35.500000,35.500000,34.116333,40726500,39.169998,39.900002,38.250000,38.750000,35.444813,42693400,37.840000,38.299999,37.009998,37.009998,35.530422,43634500,17.620001,18.940001,16.799999,18.330000,18.330000,42354100,16,6,24,17,28,10
8/1/16,46.770000,48.480000,44.150002,48.410000,48.410000,24715300,42.799999,42.980000,38.939999,40.910000,40.910000,7675200,35.540001,35.750000,33.000000,34.439999,33.097645,50235500,38.919998,39.509998,36.020000,37.669998,34.456917,56875700,37.160000,37.869999,35.419998,37.849998,36.336842,39886600,18.420000,18.500000,16.770000,17.260000,17.260000,30869400,15,6,23,17,27,10
8/8/16,48.389999,49.470001,46.529999,47.099998,47.099998,17459200,40.980000,41.650002,39.820000,39.980000,39.980000,4517400,34.220001,35.500000,33.740002,34.919998,33.659374,34057800,37.459999,38.240002,36.240002,36.349998,33.249500,43264300,37.770000,38.029999,36.419998,36.520000,35.060020,30945200,17.370001,17.430000,16.879999,16.889999,16.889999,18644900,16,6,23,32,27,10
8/15/16,47.160000,48.480000,46.939999,47.090000,47.090000,17964000,40.049999,40.860001,39.340000,39.750000,39.750000,4503700,34.959999,36.790001,34.900002,36.490002,35.172699,36492400,36.349998,37.529999,35.840000,36.770000,33.818016,50148900,36.500000,36.950001,36.299999,36.349998,34.896801,29170400,16.910000,17.250000,16.150000,16.160000,16.160000,26631600,15,6,22,17,25,9
8/22/16,46.950001,47.959999,46.560001,46.869999,46.869999,12505400,39.750000,40.560001,39.150002,39.279999,39.279999,3674500,36.330002,36.990002,35.860001,36.230000,34.922092,28240600,36.529999,37.130001,35.900002,36.090000,33.192616,40744500,36.340000,36.849998,36.049999,36.270000,34.914680,22449600,16.100000,16.240000,15.740000,15.810000,15.810000,21881800,14,6,20,17,25,9
8/29/16,47.060001,51.529999,46.810001,51.090000,51.090000,28280200,39.470001,40.830002,37.790001,39.810001,39.810001,5604600,36.130001,37.349998,35.349998,36.529999,35.211254,44751400,36.270000,37.599998,36.020000,37.169998,34.185905,46792500,36.410000,37.619999,36.320000,36.889999,35.511509,27501600,15.850000,16.270000,15.700000,15.850000,15.850000,20416100,14,6,21,15,24,9
9/5/16,50.970001,54.529999,50.770000,52.450001,52.450001,21637900,39.869999,41.389999,38.340000,38.360001,38.360001,5478400,36.450001,39.520000,36.360001,38.490002,37.100506,35001800,37.230000,39.389999,36.650002,37.750000,34.719349,46942500,36.889999,39.060001,36.560001,37.340000,35.944695,34377700,15.850000,16.980000,15.770000,16.219999,16.219999,27637100,13,5,19,14,22,8
9/12/16,51.689999,53.439999,50.369999,51.000000,51.000000,29710900,38.090000,39.860001,37.200001,37.230000,37.230000,5708000,37.220001,38.380001,35.470001,35.490002,34.208805,47860600,37.240002,38.590000,36.590000,36.770000,33.818016,48661900,36.939999,38.090000,36.450001,36.590000,35.222717,27687400,15.940000,17.600000,15.860000,17.150000,17.150000,44906800,13,5,19,15,23,8
9/19/16,51.139999,52.040001,49.299999,50.950001,50.950001,20848500,37.599998,39.889999,37.169998,39.720001,39.720001,6927000,35.660000,36.110001,33.900002,35.549999,34.266632,34538900,36.910000,38.959999,36.849998,38.779999,35.666649,42607400,36.709999,37.669998,36.310001,37.240002,35.848423,24866100,17.200001,17.650000,16.940001,17.270000,17.270000,25543600,13,5,19,14,21,8
9/26/16,50.529999,52.930000,49.279999,52.470001,52.470001,23428800,39.990002,42.860001,39.450001,42.529999,42.529999,9583700,35.189999,36.990002,34.860001,36.610001,35.288368,32326000,38.520000,40.230000,37.910000,39.360001,36.200096,44073700,36.970001,39.180000,36.610001,38.889999,37.436771,37777400,17.110001,17.910000,16.809999,17.240000,17.240000,37155600,13,6,19,14,21,8
10/3/16,52.240002,55.250000,52.000000,52.820000,52.820000,17980600,42.480000,45.430000,41.849998,42.240002,42.240002,5671900,36.459999,38.779999,36.330002,37.730000,36.367935,32951000,39.250000,41.380001,38.799999,38.950001,35.823009,51408900,38.849998,40.490002,38.180000,38.470001,37.032471,35296700,17.170000,18.190001,17.150000,17.389999,17.389999,24462900,13,6,20,15,26,9
10/10/16,53.060001,54.939999,51.340000,53.200001,53.200001,30742100,42.419998,43.970001,41.419998,43.779999,43.779999,4647300,37.950001,39.990002,36.799999,38.650002,37.254730,48029100,39.209999,40.880001,37.910000,40.040001,36.825500,67695600,38.500000,42.410000,38.459999,41.320000,39.775970,41980500,17.420000,18.469999,17.320000,17.840000,17.840000,32329200,13,5,18,14,21,8
10/17/16,53.450001,56.810001,52.439999,55.599998,55.599998,38745100,44.270000,47.580002,43.689999,47.509998,47.509998,8702200,38.660000,40.930000,38.369999,39.900002,38.459599,53581800,39.740002,41.540001,39.049999,41.169998,37.864777,61447700,41.400002,42.470001,41.160000,42.430000,40.844494,33861800,17.799999,18.629999,17.700001,18.570000,18.570000,26173100,12,6,18,14,21,9
10/24/16,55.910000,56.250000,52.209999,55.110001,55.110001,22130500,47.529999,49.740002,46.770000,48.049999,48.049999,10817600,40.250000,40.570000,38.209999,40.060001,38.613827,35851300,41.389999,42.410000,40.049999,41.340000,38.021126,49607800,42.520000,42.930000,36.910000,39.180000,37.715935,92562000,18.670000,19.320000,17.110001,17.260000,17.260000,43802000,12,6,19,14,20,7
10/31/16,55.619999,57.689999,54.970001,57.230000,57.230000,22716200,48.169998,48.709999,46.849998,47.020000,47.020000,4566400,40.310001,40.849998,39.240002,39.740002,38.305378,32988300,41.720001,43.240002,41.130001,42.880001,39.437496,48903700,39.490002,40.930000,39.150002,40.380001,38.871090,35326500,17.270000,17.559999,16.850000,17.010000,17.010000,22856600,12,6,17,13,20,7
11/7/16,57.959999,61.599998,57.549999,60.250000,60.250000,24783300,47.750000,52.040001,46.799999,51.900002,51.900002,6823300,40.389999,43.389999,40.310001,42.930000,41.484688,37741500,43.400002,46.950001,43.029999,46.380001,42.656513,65590600,41.000000,43.849998,40.709999,43.840000,42.201805,43229700,17.260000,19.480000,17.180000,19.250000,19.250000,33003800,11,5,16,13,18,7
11/14/16,60.540001,68.470001,60.369999,68.290001,68.290001,31898000,52.290001,55.099998,51.930000,53.740002,53.740002,5322700,43.009998,46.490002,42.980000,46.259998,44.702568,43461000,46.619999,49.240002,46.610001,48.900002,45.181152,49792700,43.900002,47.299999,43.880001,47.060001,45.301476,40267200,19.250000,20.860001,19.240000,20.730000,20.730000,34813000,13,6,18,15,21,10
11/21/16,68.220001,70.180000,67.760002,70.089996,70.089996,19162400,54.020000,54.820000,52.790001,54.220001,54.220001,3407900,46.459999,46.950001,45.700001,46.820000,45.243721,20018800,48.980000,49.410000,48.509998,49.240002,45.495293,24571900,47.080002,47.990002,46.130001,47.450001,45.676907,21977300,20.920000,21.250000,20.590000,21.059999,21.059999,16168000,12,5,18,15,21,8
11/28/16,69.949997,70.150002,67.580002,69.269997,69.269997,17458500,53.900002,56.939999,52.990002,56.250000,56.250000,6761800,46.639999,47.139999,45.419998,46.099998,44.547966,34099500,49.080002,49.349998,46.849998,48.310001,44.636013,44202500,47.410000,48.240002,44.700001,47.910000,46.119709,25763600,21.000000,21.139999,19.910000,20.930000,20.930000,30997700,13,5,18,16,22,8
12/5/16,69.910004,76.129997,68.000000,75.169998,75.169998,19854100,56.709999,60.400002,55.200001,59.060001,59.060001,4368300,46.450001,50.639999,45.580002,49.639999,47.968777,36892000,48.509998,52.759998,47.590000,51.779999,47.842117,47066200,48.080002,50.680000,47.040001,49.790001,47.929455,30390300,21.059999,22.530001,20.639999,21.900000,21.900000,34071000,12,5,17,14,20,9
12/12/16,74.300003,76.800003,72.000000,74.419998,74.419998,21043400,58.650002,60.139999,56.430000,57.400002,57.400002,5106900,49.160000,49.950001,47.439999,47.630001,46.026451,36915600,51.029999,51.740002,49.580002,50.160000,46.345318,47400900,49.360001,51.310001,48.900002,49.930000,48.166557,38123000,21.719999,23.120001,21.450001,22.180000,22.180000,46054200,14,5,20,16,21,9
12/19/16,74.250000,76.309998,73.769997,74.790001,74.790001,10888600,57.500000,59.669998,57.310001,58.779999,58.779999,2879600,47.889999,49.900002,47.740002,48.480000,46.847832,19905900,50.220001,51.150002,49.660000,49.889999,46.095848,24705900,50.259998,51.189999,49.720001,50.450001,48.668198,15218800,22.240000,22.860001,22.110001,22.270000,22.270000,21101000,16,6,21,20,25,9
12/26/16,74.779999,75.220001,72.370003,72.879997,72.879997,6032400,58.930000,58.930000,56.590000,57.860001,57.860001,2052800,48.290001,48.919998,46.470001,46.689999,45.118092,15155700,49.950001,50.610001,48.869999,49.189999,45.449097,15766500,50.459999,50.959999,49.529999,49.840000,48.079742,10484500,22.270000,22.590000,21.910000,22.420000,22.420000,14170100,13,6,19,16,23,9
1/2/17,74.019997,74.019997,69.750000,71.370003,71.370003,11944000,57.150002,58.990002,55.610001,56.270000,56.270000,4562600,47.279999,47.439999,45.470001,46.209999,44.654255,26682900,49.369999,50.930000,49.169998,49.680000,45.901833,26050700,50.400002,52.119999,49.450001,49.930000,48.166557,21948100,22.660000,22.830000,21.590000,21.830000,21.830000,24161600,15,7,22,18,28,11
1/9/17,71.059998,76.750000,70.879997,74.320000,74.320000,17762700,56.480000,58.919998,54.790001,56.580002,56.580002,5873400,46.009998,49.900002,45.779999,47.650002,46.045776,28137700,49.459999,52.000000,49.419998,51.230000,47.333946,45440400,50.000000,52.200001,49.799999,51.150002,49.343475,25148600,21.670000,23.150000,21.500000,21.760000,21.760000,30636600,15,7,22,18,26,11
1/16/17,73.940002,75.480003,72.410004,75.239998,75.239998,14454700,56.259998,57.070000,54.419998,56.680000,56.680000,4043200,47.560001,48.160000,46.650002,48.000000,46.383995,19868400,50.990002,51.220001,49.619999,50.500000,46.659470,29289100,50.880001,51.340000,49.700001,51.090000,49.285595,19551100,21.549999,21.740000,20.870001,21.410000,21.410000,22636100,13,6,19,15,24,9
1/23/17,74.660004,76.000000,72.639999,74.419998,74.419998,19684500,56.689999,58.759998,54.070000,54.250000,54.250000,4588800,47.900002,50.000000,46.720001,46.950001,45.369350,44030600,50.279999,51.540001,48.770000,49.700001,45.920311,39005100,51.029999,54.180000,48.709999,52.700001,50.838726,42395000,21.389999,22.730000,19.520000,19.650000,19.650000,62908000,14,6,19,15,23,9
1/30/17,72.989998,73.250000,69.339996,73.059998,73.059998,18398000,53.520000,55.040001,52.500000,54.939999,54.939999,5093000,45.619999,45.919998,43.570000,44.200001,42.711933,50427000,48.950001,48.950001,46.480000,47.810001,44.174042,48084900,52.130001,53.580002,51.169998,52.880001,51.012367,27810300,19.049999,20.070000,18.940001,19.500000,19.500000,33512000,12,6,17,18,22,8
2/6/17,73.400002,74.779999,70.730003,72.599998,72.599998,17579100,55.040001,56.119999,52.029999,53.880001,53.880001,8912300,44.799999,46.700001,44.509998,46.450001,44.886181,28076500,48.189999,49.570000,47.730000,49.259998,45.513767,32372000,53.169998,54.869999,52.360001,54.709999,52.777744,23529400,19.700001,20.160000,18.709999,19.799999,19.799999,38797900,13,6,19,16,23,9
2/13/17,72.849998,76.300003,72.000000,75.959999,75.959999,14913500,53.860001,54.959999,50.500000,51.380001,51.380001,6943000,46.560001,48.049999,46.430000,46.910000,45.431519,31088500,49.369999,51.959999,49.099998,51.230000,47.333946,38350200,54.840000,58.060001,54.840000,57.320000,55.295563,31961500,19.830000,20.320000,19.410000,20.110001,20.110001,27267300,13,7,19,16,24,9
2/20/17,75.900002,76.459999,73.540001,75.080002,75.080002,11390700,51.500000,52.150002,50.669998,51.919998,51.919998,2795400,47.009998,47.320000,45.580002,46.279999,44.821369,20208200,51.299999,51.529999,49.880001,50.459999,46.622513,25377200,57.599998,58.560001,56.369999,58.540001,56.472469,19250800,20.139999,20.190001,19.280001,19.570000,19.570000,23249200,13,7,19,16,25,9
2/27/17,74.910004,76.650002,73.209999,75.589996,75.589996,15736800,51.930000,54.349998,51.029999,52.619999,52.619999,6024900,46.180000,48.139999,45.639999,46.820000,45.344345,32192600,50.330002,51.869999,49.720001,50.130001,46.501484,52367100,58.340000,59.680000,57.529999,58.860001,56.781174,27221400,19.520000,20.650000,19.430000,20.200001,20.200001,31385700,14,7,20,16,25,10
3/6/17,74.849998,74.849998,71.639999,72.339996,72.339996,21456100,52.599998,52.959999,50.959999,52.009998,52.009998,4855100,46.410000,46.680000,42.970001,43.900002,42.516388,37594700,49.500000,49.849998,46.959999,47.910000,44.442173,43854400,58.509998,58.599998,54.410000,55.880001,53.906422,37604600,20.139999,20.299999,19.049999,20.040001,20.040001,45787300,14,7,20,18,24,10
3/13/17,72.190002,72.699997,64.320000,66.790001,66.790001,40957800,51.770000,52.630001,48.290001,50.910000,50.910000,4743000,43.730000,44.119999,40.209999,41.720001,40.405098,50321100,47.900002,48.220001,45.230000,46.509998,43.143501,59435500,55.720001,56.180000,51.820000,53.180000,51.391064,39791100,19.920000,20.480000,19.250000,20.160000,20.160000,38459800,15,7,22,19,25,10
3/20/17,67.150002,68.559998,64.160004,67.930000,67.930000,21249400,50.900002,51.320000,49.270000,50.700001,50.700001,3969600,42.180000,42.419998,39.209999,41.730000,40.414783,40224700,47.230000,47.230000,44.470001,46.000000,42.670422,40176800,53.509998,53.750000,51.110001,52.610001,50.840229,23689000,20.270000,20.420000,19.309999,19.940001,19.940001,24416400,14,6,20,17,26,9
3/27/17,66.720001,71.190002,66.260002,70.639999,70.639999,16195100,49.779999,53.320000,49.549999,53.070000,53.070000,3020200,41.070000,42.939999,40.560001,42.299999,40.966808,26676800,45.369999,46.799999,45.080002,45.959999,42.633316,34627100,52.000000,54.540001,51.700001,53.759998,51.951557,21352800,19.719999,21.040001,19.620001,20.610001,20.610001,25436800,16,6,20,18,26,9
4/3/17,70.690002,71.419998,69.419998,70.879997,70.879997,12591400,53.070000,53.299999,50.680000,51.849998,51.849998,4736200,42.330002,42.570000,40.820000,41.810001,40.492260,27796700,45.959999,46.340000,44.750000,45.169998,41.900509,39564700,53.720001,54.869999,52.880001,54.540001,52.705307,23224800,20.650000,21.240000,20.309999,21.100000,21.100000,27156600,14,6,21,23,26,10
4/10/17,70.550003,72.099998,68.360001,69.070000,69.070000,33965000,51.720001,54.970001,50.860001,53.509998,53.509998,4871300,41.810001,45.349998,41.619999,43.349998,41.983711,30416100,45.070000,47.169998,43.810001,44.029999,40.843018,49679000,54.400002,56.570000,53.590000,54.310001,52.483051,20864000,21.230000,21.870001,20.730000,20.730000,20.730000,25594800,100,6,21,21,26,9
4/17/17,69.510002,70.980003,67.550003,69.559998,69.559998,29911000,53.709999,58.959999,53.209999,58.459999,58.459999,6359800,43.470001,45.500000,43.360001,45.150002,43.727001,27438000,44.130001,46.169998,43.970001,45.529999,42.234440,37677500,54.450001,56.150002,53.810001,55.630001,53.758640,17460600,20.940001,21.600000,20.590000,21.530001,21.530001,22420200,23,6,22,17,23,8
4/24/17,70.500000,72.070000,68.620003,70.209999,70.209999,21319900,59.189999,59.540001,56.619999,57.270000,57.270000,7724700,45.500000,47.389999,42.410000,42.619999,41.276730,50670100,46.500000,47.549999,44.860001,45.439999,42.150955,46995200,56.200001,57.840000,54.520000,56.220001,54.328800,29565600,21.830000,22.740000,21.469999,21.830000,21.830000,41329400,19,6,22,18,23,8
5/1/17,70.559998,75.360001,70.239998,75.300003,75.300003,16494900,57.799999,60.279999,57.270000,59.189999,59.189999,4699800,42.759998,44.520000,42.009998,44.509998,43.107159,33077100,45.590000,49.029999,45.400002,48.700001,45.174992,41964900,56.520000,58.650002,56.169998,58.400002,56.435463,19345900,21.760000,22.090000,21.280001,21.510000,21.510000,28397800,17,6,21,21,24,9
5/8/17,75.339996,79.150002,74.769997,76.410004,76.410004,17063800,59.040001,59.759998,54.330002,55.090000,55.090000,8945100,44.599998,47.779999,44.520000,45.830002,44.385555,34662300,48.730000,50.180000,48.400002,48.990002,45.443996,40977800,58.500000,58.730000,57.090000,57.220001,55.295158,18825000,21.510000,22.150000,21.219999,21.230000,21.230000,23649700,16,9,20,18,24,9
5/15/17,76.199997,79.099998,75.620003,77.980003,77.980003,20158300,55.380001,55.639999,53.349998,53.820000,53.820000,3703800,45.700001,47.130001,44.380001,45.220001,43.889088,30432400,49.119999,49.709999,47.549999,48.200001,44.711182,31444600,57.240002,58.619999,56.830002,58.040001,56.087570,19613500,21.209999,21.540001,20.700001,21.280001,21.280001,22341900,16,6,21,18,25,9
5/22/17,78.440002,81.959999,78.370003,81.250000,81.250000,12418000,54.020000,54.869999,51.889999,54.259998,54.259998,5550600,45.330002,48.820000,45.330002,48.740002,47.305489,22743300,48.369999,50.950001,48.310001,50.799999,47.316517,30479700,58.400002,61.189999,58.259998,60.669998,58.629105,23535700,21.340000,23.120001,21.280001,22.950001,22.950001,24879000,16,7,21,19,25,9
5/29/17,80.900002,83.040001,78.559998,82.029999,82.029999,11617000,54.009998,56.209999,52.320000,55.830002,55.830002,4069600,48.320000,50.470001,47.529999,49.520000,48.062527,22129000,50.590000,51.880001,48.520000,51.189999,47.679771,37916100,60.560001,61.240002,59.130001,60.360001,58.329533,17894900,22.900000,23.040001,22.200001,22.850000,22.850000,16303500,15,7,20,18,24,9
6/5/17,82.040001,82.339996,78.150002,78.830002,78.830002,19565900,55.700001,56.889999,53.500000,54.779999,54.779999,6004100,49.529999,51.950001,48.799999,50.270000,48.790455,30767200,50.990002,53.570000,50.570000,53.009998,49.374969,45498900,60.200001,61.189999,58.410000,59.459999,57.459805,28394800,22.850000,23.100000,22.350000,22.770000,22.770000,16836000,16,7,23,19,38,9
6/12/17,79.019997,79.080002,76.110001,76.779999,76.779999,18425000,54.799999,54.840000,52.360001,52.709999,52.709999,4138500,50.099998,50.220001,48.099998,48.790001,47.354012,28980700,52.950001,52.970001,50.919998,52.000000,48.434227,37176400,59.459999,60.570000,57.630001,60.290001,58.358570,26581900,22.770000,23.370001,22.340000,22.790001,22.790001,21827700,16,7,22,19,28,9
6/19/17,77.129997,79.339996,76.550003,76.790001,76.790001,15643800,53.080002,54.490002,52.020000,52.549999,52.549999,3634900,49.130001,50.560001,48.009998,48.630001,47.198723,36083000,52.099998,53.200001,51.660000,52.919998,49.291145,42893700,60.639999,62.290001,60.240002,61.919998,59.936348,24316700,22.860001,22.969999,22.200001,22.400000,22.400000,20993400,17,7,24,20,27,10
6/26/17,76.870003,78.400002,74.970001,75.250000,75.250000,14922800,52.660000,54.099998,50.889999,51.650002,51.650002,5594200,48.810001,50.509998,48.500000,50.320000,48.838978,25305800,53.020000,54.529999,52.599998,53.740002,50.054916,30995600,62.099998,62.750000,61.230000,62.139999,60.149296,16165800,22.430000,23.299999,22.430000,22.830000,22.830000,18044100,17,7,23,19,25,9
7/3/17,75.849998,79.290001,74.430000,78.940002,78.940002,15423500,51.980000,53.689999,50.990002,53.459999,53.459999,4414400,50.779999,53.380001,50.180000,53.029999,51.469219,21682400,54.259998,55.500000,53.740002,55.459999,51.656967,23039800,62.520000,64.389999,62.049999,64.239998,62.182018,13845700,22.870001,23.549999,22.730000,23.360001,23.360001,13696900,16,7,21,19,23,9
7/10/17,78.489998,81.389999,76.910004,79.849998,79.849998,18258200,53.410000,53.820000,51.950001,53.169998,53.169998,5047500,52.980000,54.480000,51.470001,54.220001,52.624199,27378700,55.040001,55.750000,53.820000,55.130001,51.349598,48001600,62.939999,63.910000,61.400002,61.930000,59.946030,23654400,23.340000,24.129999,22.840000,23.430000,23.430000,24354000,17,7,23,21,26,10
7/17/17,79.660004,80.120003,71.339996,71.570000,71.570000,36056100,52.980000,53.840000,49.360001,50.119999,50.119999,7646200,54.209999,54.279999,51.450001,51.910000,50.382187,22984100,55.200001,55.290001,52.070000,52.259998,48.676399,37807500,61.930000,62.459999,59.889999,60.279999,58.348888,27416300,23.469999,23.590000,22.959999,23.450001,23.450001,22138700,17,7,23,20,26,10
7/24/17,71.230003,71.879997,66.449997,67.879997,67.879997,26368000,50.150002,50.419998,38.849998,39.709999,39.709999,19423700,51.790001,52.029999,48.730000,50.490002,49.003983,33551100,52.160000,52.410000,49.400002,50.330002,46.878746,43143600,60.250000,60.439999,53.770000,56.560001,54.748058,36353100,23.540001,23.549999,21.420000,22.059999,22.059999,39662900,17,7,22,19,26,9
7/31/17,68.480003,69.309998,66.930000,68.910004,68.910004,15498400,39.570000,41.470001,38.470001,39.049999,39.049999,14716900,50.849998,52.000000,49.900002,50.799999,49.304852,22012800,50.470001,50.799999,49.259998,50.610001,47.139549,32317400,56.900002,57.000000,55.110001,56.580002,54.767422,21509800,22.070000,22.490000,21.770000,22.430000,22.430000,21072200,17,7,22,19,26,10
8/7/17,69.089996,69.290001,65.029999,65.870003,65.870003,17748900,39.240002,39.639999,37.270000,38.250000,38.250000,6750200,50.820000,51.130001,47.439999,48.349998,46.926964,23364000,51.200001,51.549999,48.459999,49.480000,46.087032,34025200,56.770000,56.869999,52.970001,54.139999,52.405590,24279400,22.500000,22.620001,21.190001,21.320000,21.320000,22022100,16,7,22,19,25,9
8/14/17,66.500000,67.440002,64.269997,64.750000,64.750000,14603900,38.220001,38.689999,36.430000,36.700001,36.700001,6279500,48.860001,49.169998,45.439999,45.549999,44.299046,26880400,49.990002,50.500000,47.299999,47.529999,44.270752,32867900,54.599998,55.720001,53.110001,53.169998,51.466656,23407400,21.440001,21.959999,20.230000,20.280001,20.280001,21598000,15,6,21,17,24,9
8/21/17,64.730003,65.330002,61.310001,63.360001,63.360001,20780700,36.799999,36.939999,34.299999,35.779999,35.779999,9291100,45.730000,46.090000,42.669998,45.250000,44.007286,35328700,47.490002,48.070000,45.000000,46.680000,43.479038,50130000,53.400002,54.080002,50.490002,52.680000,50.992367,41207600,20.250000,20.570000,19.170000,19.850000,19.850000,20971300,15,6,19,16,24,8
8/28/17,63.209999,63.360001,61.660000,62.430000,62.430000,21823200,35.970001,35.990002,33.669998,34.029999,34.029999,8535900,45.230000,45.470001,43.889999,45.310001,44.065636,26006000,46.830002,47.849998,45.860001,47.520000,44.547295,31462200,52.610001,52.720001,50.900002,52.189999,50.636276,26603800,19.870001,19.950001,19.360001,19.820000,19.820000,15016700,15,6,19,16,23,8
9/4/17,62.000000,63.080002,57.740002,58.380001,58.380001,27393800,34.000000,34.009998,30.320000,33.099998,33.099998,12638600,44.790001,45.279999,42.610001,43.599998,42.402599,27077900,46.770000,47.799999,44.590000,47.450001,44.481674,43459800,51.810001,53.029999,49.759998,52.869999,51.296024,24814400,19.680000,19.850000,18.049999,18.700001,18.700001,35918100,14,7,21,18,23,12
9/11/17,59.060001,61.980000,58.830002,59.799999,59.799999,31102300,33.160000,35.470001,32.700001,33.689999,33.689999,10426600,44.009998,47.580002,44.000000,46.000000,44.736687,41741600,47.950001,49.209999,47.849998,48.250000,45.231632,48611100,53.389999,54.830002,52.450001,54.720001,53.090965,41656700,18.900000,19.870001,18.860001,19.379999,19.379999,49266700,14,6,19,16,22,8
9/18/17,59.849998,59.980000,57.340000,58.799999,58.799999,25868500,33.849998,34.139999,32.330002,33.709999,33.709999,6878800,46.020000,47.459999,44.029999,47.060001,45.767578,27400300,48.330002,48.980000,47.419998,48.470001,45.437870,29165900,54.820000,55.029999,53.430000,54.930000,53.294701,21713800,19.379999,19.400000,18.600000,18.620001,18.620001,34538800,13,6,18,15,21,9
9/25/17,58.689999,61.889999,58.520000,60.880001,60.880001,21655100,33.799999,34.410000,33.110001,33.410000,33.410000,5068200,46.980000,48.599998,46.630001,47.490002,46.185772,30524500,48.419998,49.279999,47.119999,48.220001,45.203506,37335900,54.840000,56.650002,54.430000,55.980000,54.313446,24111800,18.690001,18.950001,18.420000,18.530001,18.530001,32059600,13,6,18,15,23,9
10/2/17,60.900002,65.980003,59.990002,65.250000,65.250000,24790900,33.520000,36.740002,33.119999,35.240002,35.240002,8551800,47.520000,51.669998,47.220001,51.299999,49.891129,31080800,48.349998,52.520000,47.900002,52.009998,48.756416,44947000,56.020000,59.570000,55.599998,58.439999,56.700207,26027000,18.559999,19.850000,18.370001,19.639999,19.639999,36420000,13,6,18,15,21,8
10/9/17,65.260002,69.620003,64.389999,67.570000,67.570000,27243400,35.330002,36.180000,33.369999,33.799999,33.799999,6056500,51.230000,53.740002,50.400002,52.700001,51.252682,24378500,52.070000,54.040001,51.439999,53.959999,50.584427,40836800,58.500000,59.400002,57.389999,59.119999,57.359970,19655200,19.570000,20.790001,19.400000,20.370001,20.370001,42915900,14,6,20,16,30,9
10/16/17,67.639999,68.480003,59.340000,59.900002,59.900002,54324200,34.000000,36.990002,32.990002,33.810001,33.810001,12573600,52.520000,52.820000,49.630001,51.930000,50.503826,20667500,53.779999,54.060001,51.369999,53.270000,49.937592,33036500,58.950001,59.810001,57.450001,59.369999,57.602524,21945900,20.340000,20.639999,19.650000,20.350000,20.350000,25529600,14,6,18,16,23,7
10/23/17,60.040001,61.330002,58.040001,60.250000,60.250000,37006600,33.790001,38.419998,33.259998,36.939999,36.939999,14582600,51.919998,53.189999,47.330002,47.560001,46.253845,32440200,53.299999,53.619999,49.950001,50.560001,47.397121,33932900,59.500000,59.889999,53.540001,54.110001,52.499119,42774600,20.330000,20.709999,19.030001,19.379999,19.379999,42834800,14,6,19,15,22,7
10/30/17,59.779999,59.990002,58.110001,59.650002,59.650002,24036500,36.959999,37.650002,35.290001,36.130001,36.130001,8919100,47.650002,48.200001,46.790001,47.450001,46.146866,20801400,50.220001,50.930000,49.639999,50.400002,47.247131,25131800,54.040001,55.099998,53.450001,54.139999,52.528225,19117300,19.299999,19.350000,18.709999,19.190001,19.190001,23630400,13,6,17,14,21,8
11/6/17,59.439999,60.790001,57.930000,58.520000,58.520000,17032700,36.349998,36.570000,34.080002,35.820000,35.820000,7627400,47.459999,48.099998,45.360001,45.820000,44.561630,17199200,50.400002,51.169998,48.830002,48.889999,45.831589,26841300,54.090000,55.150002,53.240002,53.490002,51.897575,16448200,19.120001,19.660000,18.730000,18.990000,18.990000,27895200,14,5,18,15,22,7
11/13/17,58.220001,58.759998,56.509998,58.200001,58.200001,22001300,35.669998,37.779999,34.880001,36.389999,36.389999,6985300,45.630001,48.060001,45.270000,47.389999,46.189426,15608800,48.599998,50.650002,48.330002,49.820000,46.703411,28574900,53.380001,55.500000,52.779999,54.709999,53.081253,18593500,18.990000,20.540001,18.850000,19.990000,19.990000,29604300,13,6,18,15,22,7
11/20/17,58.259998,60.000000,57.820000,59.430000,59.430000,8980900,36.439999,38.480000,35.689999,38.169998,38.169998,4029200,47.330002,48.970001,47.119999,48.560001,47.329792,8911500,49.840000,50.830002,49.119999,50.110001,47.267525,15090000,54.849998,55.549999,54.200001,55.139999,53.498455,12744900,19.990000,20.180000,19.639999,19.840000,19.840000,9109700,13,6,17,14,21,7
11/27/17,59.439999,63.840000,58.930000,62.570000,62.570000,22593900,38.130001,42.880001,37.590000,42.619999,42.619999,10152400,48.610001,51.160000,48.200001,49.000000,47.758644,26894900,50.049999,53.580002,49.080002,52.060001,49.106907,42825400,55.139999,61.639999,54.490002,59.919998,58.136147,39062700,19.790001,21.620001,19.570000,21.309999,21.309999,27730800,13,5,19,14,23,8
